English - Hindi Align score,English - Hindi rouge score
0.2702827453613281,0.08739617190321416
0.4509991705417633,0.09375
0.3035050928592682,0.1279620853080569
0.29943007230758667,0.09415584415584416
0.06803371757268906,0.10412926391382406
0.2423037886619568,0.10666666666666666
0.23174943029880524,0.1577825159914712
0.43901243805885315,0.010989010989010988
0.5115121603012085,0.14031520081342144
0.45538434386253357,0.14393558127830902
0.3610835671424866,0.11194029850746268
0.18345099687576294,0.1171171171171171
0.33238300681114197,0.09999999999999999
0.2975604236125946,0.10989010989010989
0.2436978965997696,0.08312958435207825
0.20442265272140503,0.0670391061452514
0.4945395588874817,0.07174887892376683
0.2012147158384323,0.1301775147928994
0.2608615756034851,0.008403361344537815
0.4895050525665283,0.10471204188481677
0.26931264996528625,0.0808080808080808
0.08198845386505127,0.12371134020618557
0.3680736720561981,0.10841654778887304
0.2928474545478821,0.1142857142857143
0.4044506251811981,0.0970873786407767
0.43559253215789795,0.13978494623655913
0.28849396109580994,0.037694013303769404
0.3373267650604248,0.12376237623762376
0.2904261648654938,0.11111111111111112
0.32297104597091675,0.09478672985781991
0.44237327575683594,0.14319138979878335
0.3604150116443634,0.09507640067911716
0.33345964550971985,0.10660486674391656
0.3650520443916321,0.14464534075104313
0.32172977924346924,0.04812834224598931
0.4404422640800476,0.14285714285714288
0.39942267537117004,0.10964083175803402
0.3935282528400421,0.1079865016872891
0.40262913703918457,0.09962640099626402
0.19117385149002075,0.06956521739130435
0.33639267086982727,0.13134328358208958
0.008640321902930737,0.12121212121212123
0.3480303883552551,0.12738853503184713
0.3000332713127136,0.12000000000000001
0.4517563283443451,0.14414414414414414
0.5579875707626343,0.1075268817204301
0.4376853406429291,0.15151515151515152
0.17286324501037598,0.1818181818181818
0.20180559158325195,0.0425531914893617
0.1798858344554901,0.1111111111111111
0.6752831935882568,0.136986301369863
0.17079468071460724,0.12244897959183673
0.2031942903995514,0.1342281879194631
0.3393900394439697,0.12903225806451613
0.44581326842308044,0.1
0.27375686168670654,0.13934426229508198
0.5509984493255615,0.13793103448275865
0.8231738209724426,0.1379310344827586
0.3978014290332794,0.145985401459854
0.3013632595539093,0.11382113821138211
0.2786330282688141,0.12903225806451613
0.6451800465583801,0.09375
0.28216204047203064,0.048192771084337345
0.30162060260772705,0.0909090909090909
0.29655957221984863,0.11904761904761907
0.11831650882959366,0.1346153846153846
0.15134437382221222,0.12048192771084337
0.31613805890083313,0.06857142857142857
0.14434915781021118,0.04907975460122699
0.24922625720500946,0.1276595744680851
0.4231685698032379,0.11235955056179776
0.185077965259552,0.09302325581395349
0.049593135714530945,0.0784313725490196
0.3705790042877197,0.11688311688311688
0.3661459684371948,0.1271676300578035
0.3131699562072754,0.11267605633802817
0.3165155053138733,0.1276595744680851
0.20198476314544678,0.19858156028368792
0.15836751461029053,0.0963855421686747
0.10273024439811707,0.12612612612612614
0.1449061781167984,0.12
0.23793423175811768,0.17964071856287425
0.18197216093540192,0.13333333333333333
0.374247282743454,0.10416666666666666
0.06624995917081833,0.1388888888888889
0.008597449399530888,0.10909090909090909
0.1214875727891922,0.09876543209876543
0.3262374997138977,0.12307692307692307
0.10947383940219879,0.11594202898550723
0.24319575726985931,0.13333333333333333
0.2796168327331543,0.136986301369863
0.37829557061195374,0.06349206349206349
0.08981252461671829,0.16666666666666669
0.4584817886352539,0.1256544502617801
0.10703300684690475,0.13043478260869565
0.5596253871917725,0.11764705882352941
0.04402182996273041,0.08695652173913043
0.29818296432495117,0.11881188118811882
0.07045607268810272,0.10714285714285714
0.37136587500572205,0.0851063829787234
0.24538442492485046,0.06
0.06677522510290146,0.09638554216867469
0.5416926145553589,0.11627906976744186
0.29782572388648987,0.0759493670886076
0.18035438656806946,0.0
0.35592120885849,0.0975609756097561
0.5058274269104004,0.08
0.18139952421188354,0.10344827586206896
0.3260674774646759,0.10958904109589042
0.31093329191207886,0.08421052631578947
0.10880404710769653,0.056338028169014086
0.059601008892059326,0.08219178082191779
0.43916165828704834,0.04918032786885246
0.06350516527891159,0.16326530612244897
0.24092620611190796,0.11940298507462688
0.2808212637901306,0.12
0.3998659551143646,0.1459227467811159
0.23696845769882202,0.07142857142857142
0.0825420469045639,0.14432989690721648
0.42852723598480225,0.15555555555555556
0.23439788818359375,0.1234567901234568
0.10720700025558472,0.1282051282051282
0.19332513213157654,0.11235955056179775
