English - Hindi Align score,English - Hindi rouge score
0.2942515015602112,0.1232604373757455
0.3017476499080658,0.15017064846416384
0.38690465688705444,0.1404109589041096
0.2661077380180359,0.1787709497206704
0.34639209508895874,0.25675675675675674
0.49170538783073425,0.13119143239625167
0.3269180357456207,0.15221238938053097
0.3314000368118286,0.20618556701030924
0.48573604226112366,0.4473007712082262
0.3654865324497223,0.20869565217391306
0.3310738801956177,0.1685393258426966
0.45590728521347046,0.0631578947368421
0.25294509530067444,0.12297734627831713
0.26750949025154114,0.22950819672131148
0.3509618043899536,0.19607843137254902
0.36094772815704346,0.12301587301587301
0.34563037753105164,0.0944055944055944
0.3448672890663147,0.05741626794258374
0.14188933372497559,0.14126394052044608
0.19204388558864594,0.22630834512022632
0.3011326193809509,0.11360239162929746
0.3423905372619629,0.12441679626749609
0.20761382579803467,0.16853932584269662
0.28044241666793823,0.16080402010050251
0.4359716773033142,0.22997946611909653
0.44095051288604736,0.15889464594127806
0.4492485523223877,0.11305070656691604
0.39832696318626404,0.14942528735632185
0.35485270619392395,0.15458937198067632
0.4387499988079071,0.167420814479638
0.3421232998371124,0.16793893129770993
0.35019633173942566,0.16333333333333333
0.273732990026474,0.23199999999999996
0.5276330709457397,0.11764705882352941
0.26329830288887024,0.09937888198757765
0.4029563069343567,0.2634146341463414
0.5696471333503723,0.3815789473684211
0.4716501832008362,0.24087591240875914
0.31424015760421753,0.12416851441241684
0.28562164306640625,0.09923664122137403
0.3029031455516815,0.20714285714285716
0.3148307502269745,0.13090909090909092
0.11626270413398743,0.1064814814814815
0.5122153759002686,0.23855755894590844
0.2943183481693268,0.10810810810810811
0.3518413007259369,0.09151572926596759
0.34171798825263977,0.20512820512820512
0.28059807419776917,0.3300198807157058
0.19977371394634247,0.1078838174273859
0.3078209459781647,0.12356979405034325
0.3025865852832794,0.13195876288659794
0.24896584451198578,0.22107081174438686
0.5427410006523132,0.22478386167146974
0.22381670773029327,0.144
0.271854966878891,0.13852813852813853
0.2880195677280426,0.15873015873015872
0.24198365211486816,0.11912225705329155
0.29245370626449585,0.2784313725490196
0.4055236279964447,0.12857142857142856
0.19828484952449799,0.17708333333333334
0.4279327094554901,0.13704496788008563
0.4459473788738251,0.24347826086956523
0.274055540561676,0.1977671451355662
0.2366769164800644,0.2
0.23275943100452423,0.10697674418604651
0.3755558431148529,0.25396825396825395
0.3948914408683777,0.1270718232044199
0.4227040708065033,0.1437908496732026
0.5034053325653076,0.11627906976744186
0.30674153566360474,0.1322314049586777
0.3079126477241516,0.11598302687411599
0.17292357981204987,0.11353711790393013
0.34256380796432495,0.12256267409470754
0.3112886846065521,0.16013628620102213
0.4033391773700714,0.1856763925729443
0.30407220125198364,0.1917293233082707
0.40743300318717957,0.09417040358744397
0.3361275792121887,0.3047619047619048
0.29415687918663025,0.14255765199161427
0.43042001128196716,0.10682492581602375
0.24483808875083923,0.15436241610738258
0.23233561217784882,0.14965986394557826
0.27374568581581116,0.11455108359133127
0.26315638422966003,0.1795918367346939
0.3162916898727417,0.12794612794612795
0.22355957329273224,0.17209302325581396
0.4434542655944824,0.23948220064724918
0.42954233288764954,0.10292072322670376
