English - Hindi Align score,English - Hindi rouge score
0.5981703996658325,0.3
0.7344807982444763,0.4068965517241379
0.43827301263809204,0.30470914127423826
0.4768015146255493,0.22727272727272727
0.5131629705429077,0.32164948453608244
0.48849207162857056,0.2755102040816326
0.6264860033988953,0.43724696356275305
0.494379460811615,0.32
0.40820759534835815,0.25984251968503935
0.6169742345809937,0.33608815426997246
0.5670640468597412,0.2800718132854578
0.5484826564788818,0.326241134751773
0.3904123306274414,0.2574257425742574
0.32955673336982727,0.1607142857142857
0.6693893074989319,0.42786069651741293
0.5105234980583191,0.28322440087145967
0.5812371373176575,0.352
0.3692449629306793,0.2741433021806854
0.5626361966133118,0.3359173126614987
0.48459985852241516,0.36363636363636365
0.5342263579368591,0.27747747747747753
0.5780981779098511,0.27099236641221375
0.41975200176239014,0.2828282828282828
0.7372119426727295,0.3236074270557029
0.47422218322753906,0.2876712328767123
0.5838882327079773,0.3104325699745547
0.7974380254745483,0.4153005464480874
0.5054617524147034,0.28387096774193554
0.47053220868110657,0.3562945368171021
0.6155271530151367,0.32826747720364746
0.34846022725105286,0.28909952606635075
0.47329771518707275,0.3007915567282322
0.5587828755378723,0.34375
0.5695822834968567,0.39464882943143814
0.7359992861747742,0.33684210526315794
0.5221951603889465,0.4071246819338422
0.5773656368255615,0.3446153846153846
0.3795185387134552,0.31732776617954067
0.5224816799163818,0.2826855123674912
0.3964086174964905,0.3434704830053667
0.7831349968910217,0.4972972972972973
0.36112886667251587,0.2169811320754717
0.6079889535903931,0.2688679245283019
0.47670304775238037,0.2582056892778994
0.5885859727859497,0.3545279383429672
0.6447129249572754,0.34623217922606925
0.491928368806839,0.23728813559322032
0.5742142796516418,0.39766081871345027
0.5077070593833923,0.2756183745583039
0.5801423192024231,0.3746031746031746
0.29303231835365295,0.25263157894736843
0.5080003142356873,0.259047619047619
0.5862813591957092,0.37727272727272726
0.45848578214645386,0.3544973544973545
0.1900939643383026,0.2901960784313726
0.5385869741439819,0.4152542372881356
0.4354754090309143,0.29220779220779225
0.48070406913757324,0.3628691983122363
0.2377135455608368,0.31756756756756754
0.46648091077804565,0.30976430976430974
0.4618855118751526,0.2656826568265683
0.4514523446559906,0.2992125984251969
0.5048699975013733,0.3236994219653179
0.5086513757705688,0.3370288248337029
0.45304760336875916,0.2937062937062937
0.4136491119861603,0.273224043715847
0.6222671270370483,0.37151702786377716
0.7599606513977051,0.4
0.5141911506652832,0.25545171339563866
0.4098047912120819,0.31578947368421056
0.5524463057518005,0.2920792079207921
0.7788808941841125,0.42553191489361697
0.5345265865325928,0.30817610062893086
0.4713525176048279,0.2541966426858513
0.32661208510398865,0.26735218508997427
0.43672338128089905,0.36144578313253006
0.6686195731163025,0.3256578947368421
0.3191022276878357,0.2962962962962963
0.4403643310070038,0.2891089108910891
0.3766799867153168,0.29520295202952035
0.566193163394928,0.33727810650887574
0.5930522084236145,0.34965034965034963
0.6523364782333374,0.3045267489711935
0.35744863748550415,0.3643122676579926
0.568901002407074,0.2686567164179105
0.38419392704963684,0.2102102102102102
0.5450417399406433,0.3923809523809524
0.4357737898826599,0.22095238095238093
0.5329281091690063,0.24217118997912315
0.42200735211372375,0.2633228840125392
0.6280739903450012,0.3685503685503686
0.4419824182987213,0.3448275862068966
0.4847841262817383,0.3626168224299065
0.4995250701904297,0.267379679144385
0.3538094460964203,0.2824601366742596
0.48083361983299255,0.3746958637469587
0.5172896385192871,0.31715210355987056
0.41253384947776794,0.3591022443890274
0.6190631985664368,0.2813299232736573
0.27996954321861267,0.17903930131004367
0.5712535381317139,0.36923076923076925
0.423061341047287,0.2828282828282828
0.4390260577201843,0.29333333333333333
0.5612730383872986,0.36554621848739494
0.5235975384712219,0.3592814371257485
0.7299441695213318,0.3682310469314079
0.3956350088119507,0.36363636363636365
0.44948071241378784,0.25806451612903225
0.5713808536529541,0.22488038277511962
0.3344673812389374,0.2608695652173913
0.5090193748474121,0.28865979381443296
0.35213702917099,0.18484848484848485
0.5193535089492798,0.33876221498371334
0.6044120788574219,0.29535864978902954
0.5819494724273682,0.28510638297872337
0.48025020956993103,0.2407766990291262
0.3967043161392212,0.2710280373831776
0.4164125621318817,0.3548387096774194
0.5313391089439392,0.3099273607748184
0.7119030952453613,0.19282511210762335
0.353751003742218,0.3138297872340426
0.45878711342811584,0.38571428571428573
0.36158931255340576,0.2425629290617849
0.5982021689414978,0.32891246684350134
0.5934984683990479,0.29398663697104677
0.36064282059669495,0.21316614420062696
0.6006395816802979,0.37305699481865284
0.6353363394737244,0.4202334630350194
0.464708536863327,0.30350194552529186
0.6531620621681213,0.4563106796116505
0.5110156536102295,0.3195266272189349
0.5559331774711609,0.30722891566265065
0.5624684691429138,0.2551928783382789
0.51912522315979,0.32584269662921345
0.5814724564552307,0.25
0.48787346482276917,0.28571428571428575
0.49293866753578186,0.3289473684210526
0.6950050592422485,0.3746223564954683
0.4403729736804962,0.32653061224489793
0.5859148502349854,0.3402985074626866
0.605937123298645,0.36612021857923494
0.4090960621833801,0.2927927927927928
0.47267261147499084,0.23602484472049692
0.39640361070632935,0.34104046242774566
0.5081121325492859,0.32365145228215764
0.4348439574241638,0.26252983293556087
0.6042397618293762,0.286764705882353
0.4255756139755249,0.23632385120350113
0.547443687915802,0.33544303797468356
0.702464759349823,0.35215946843853824
0.6052078604698181,0.4041237113402062
0.2780751883983612,0.27544910179640725
0.5931974649429321,0.3790322580645161
0.4735952615737915,0.22608695652173913
0.38182333111763,0.26999999999999996
0.4140690565109253,0.34560906515580736
0.7145689129829407,0.3321799307958478
0.5219630599021912,0.270935960591133
