English - Hindi Align score,English - Hindi rouge score
0.2383967638015747,0.3140495867768595
0.1724804788827896,0.2838709677419355
0.3735238015651703,0.39583333333333337
0.48635247349739075,0.40875912408759124
0.3279321491718292,0.27681660899653976
0.5397122502326965,0.3977900552486187
0.48810771107673645,0.460431654676259
0.28074851632118225,0.274914089347079
0.5201686024665833,0.26027397260273966
0.7948251366615295,0.5599999999999999
0.5713844299316406,0.3900414937759336
0.22749961912631989,0.3195876288659794
0.4301270544528961,0.25
0.48752179741859436,0.403960396039604
0.48296454548835754,0.33420365535248037
0.49452877044677734,0.3333333333333333
0.42680302262306213,0.2528735632183908
0.36786505579948425,0.1095890410958904
0.30334559082984924,0.33783783783783783
0.39967596530914307,0.38
0.06149216368794441,0.013698630136986304
0.4641115963459015,0.45454545454545453
0.6623778343200684,0.5188679245283019
0.3934301733970642,0.2767295597484277
0.29299041628837585,0.26855123674911663
0.5543419122695923,0.3478260869565218
0.7039624452590942,0.5039370078740156
0.4286636412143707,0.32038834951456313
0.6122673153877258,0.38202247191011235
0.44332587718963623,0.336283185840708
0.46229565143585205,0.3154121863799283
0.4034664034843445,0.2891566265060241
0.40372005105018616,0.328125
0.4532623589038849,0.2638297872340425
0.4863343834877014,0.30447761194029854
0.5336647629737854,0.5139664804469274
0.4118671119213104,0.3333333333333333
0.4541981816291809,0.33540372670807456
0.4611361622810364,0.4084507042253521
0.5524834990501404,0.27472527472527475
0.7022046446800232,0.4565217391304347
0.5308059453964233,0.2583979328165375
0.24593396484851837,0.3119266055045872
0.3842218816280365,0.24734982332155475
0.3645927309989929,0.35924932975871315
0.3586769700050354,0.35598705501618116
0.3954594135284424,0.3376623376623377
0.4824075698852539,0.2801120448179272
0.4374260902404785,0.1806853582554517
0.4090864658355713,0.3154121863799283
0.5105116963386536,0.32653061224489793
0.41042739152908325,0.2571428571428572
0.5054540038108826,0.4260869565217391
0.49184975028038025,0.32432432432432434
0.48892873525619507,0.32974910394265233
0.3072722852230072,0.3354037267080745
0.5184590816497803,0.22295081967213115
0.4216722846031189,0.3870967741935483
0.5021499395370483,0.3644444444444444
0.42212122678756714,0.26785714285714285
0.24458584189414978,0.17777777777777778
0.4489673376083374,0.26666666666666666
